Respondent.ID,Wave,S0_Sample,Province,Segment,Q20_Bank usage,Q21_Main bank,Q1_Main Bank 1,Q2_NPS Main bank 1,Q2_1_Reason for NPS Main bank 1,Q3_Likelihood to recommend Mobile Banking_Main Bank 1,Q3_1_Reason for likelihood to recommend Mobile Banking_Main Bank 1,Q4_CSAT Product_Main Bank 1,Q5_CSAT Service_Main Bank 1,Q6_CSAT Price & Promotion_Main Bank 1,Q7_CSAT Convenience_Main Bank 1,Q8_CSAT Experience_Main Bank 1,Q9a_R1_Debit Card_Main Bank 1,Q9a_R2_Credit card_Main Bank 1,Q9a_R4_Banca_Main Bank 1,Q9a_R6_Terms deposit_Main Bank 1,Q9a_R7_Bond/Funds_Main Bank 1,Q9a_R8_Secured Loan_Main Bank 1,Q9a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 1,Q9a_The lowest rated product's score_Main Bank 1,Q9a_The lowest rated product_Main Bank 1,Q9a_1_Reason for the lowest rated product's CSAT_Main Bank 1,Q9_R1_Branch_Main Bank 1,Q9_R2_Telesales_Main Bank 1,Q9_R3_Call Center_Main Bank 1,Q9_R4_Fanpage_Main Bank 1,Q9_R6_ATM_Main Bank 1,Q9_The lowest rated channel's score_Main Bank 1,Q9_The lowest rated channel_Main Bank 1,Q9_1_Reason for the lowest rated channel's CSAT_Main Bank 1,Q10_Main bank 2,Q11_NPS Main bank 2,Q11_1_Reason for NPS Main bank 2,Q31_Likelihood to recommend Mobile Banking_Main Bank 2,Q31_1_Reason for likelihood to recommend Mobile Banking_Main Bank 2,Q12_CSAT Product_Main Bank 2,Q13_CSAT Service_Main Bank 2,Q14_CSAT Price & Promotion_Main Bank 2,Q15_CSAT Convenience_Main Bank 2,Q16_CSAT Experience_Main Bank 2,Q17a_R1_Debit Card_Main Bank 2,Q17a_R2_Credit card_Main Bank 2,Q17a_R4_Banca_Main Bank 2,Q17a_R6_Terms deposit_Main Bank 2,Q17a_R7_Bond/Funds_Main Bank 2,Q17a_R8_Secured Loan_Main Bank 2,Q17a_R9_Unsecured Loan/ Overdraft without Collateral_Main Bank 2,Q17a_The lowest rated product's score_Main Bank 2,Q17a_The lowest rated product_Main Bank 2,Q17a_1_Reason for the lowest rated product's CSAT_Main Bank 2,Q17_R1_Branch_Main Bank 2,Q17_R2_Telesales_Main Bank 2,Q17_R3_Call Center_Main Bank 2,Q17_R4_Fanpage_Main Bank 2,Q17_R6_ATM_Main Bank 2,Q17_The lowest rated channel's score_Main Bank 2,Q17_The lowest rated channel_Main Bank 2,Q17_1_Reason for the lowest rated channel's CSAT_Main Bank 2,Q18_Brand Awareness,Q18a_Drive customer value by sustainably protecting and growing assets,Q18a.1_The bank provides experienced RMs and product's experts,"Q18a.2_The bank provides innovative, exclusive, investment solutions that ensure a seamless experience",Q18a.3_The bank offers impressive customer loyalty program,"Q18b_Your trusted partner to unlock opportunities in the most flexible and convenient way, empowering you to make the most of life on your own terms",Q18b.1_The bank offers intuitive and user-friendly digital banking services to manage your payments and grow your assets continuously,Q18b.2_The bank opens opportunities through solutions designed specifically for you,Q18b.3_The bank provides flexible customer loyalty program which brings customer satisfaction,Q18c.1_The bank gives me the feeling of safety and trust when using products and services,Q18c.2_The bank offers solution tailored to my needs,Q18c.3_The bank accompanies me to persuade my financial goals,Q18c.4_The bank deliver greater experiences
OqlhDy5CDhkvNt71wJeAYg==,Apr'25,Offline,Ha Noi,AFF,Vietcombank,Vietcombank,Vietcombank,10,Sử uy tín của  ngân hàng .có tới 75% của nhà nước .khi thanh toán cũng như nhận tiền nhanh . Không bị lỗi khi giao dịch. Giao dịch nhanh không  phải trờ đợi,9,Chuyển  tiền nhanh  và thông báo nhân tiền nhanh không bị lỗi . Tư tin khi ra ngoài chỉ cần có  diện thoại thanh toán mọi ngân hàng,5,5,4,4,5,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,Dễ sử dụng. Thanh toán nhanh .gúp quản lý được chi tiêu,5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,Nằm các vi trí an toàn . Không bị lỗi  và cây không bi hết tiền khi rút .,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
HXyZ/epv1tVR44+4aufN0Q==,Apr'25,Offline,Ha Noi,AFF,"MBBank,Vietcombank",Vietcombank,Vietcombank,9,"Nhân hàng uy tín, an toàn  có nhiều sản phẩm, nhiều chi nhánh, và đem lại sự an tâm cho khách hàng dùng",10,"Ứng dụng ngân hàng có giao diện dễ sử dụng, không lỗi, thao tác nhanh",5,4,4,5,5,4,5,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,"Thẻ ghi nợ ATM, cứng cáp, màu sắc trên thẻ nhìn bắt mắt, thẻ dễ sử dụng, giao diện thẻ dễ dùng, rút tiền nhanh chóng, chính xác",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,"Có nhiều cây ATM trên các tuyến đường, cây ATM luôn có sẵn tiền, giao dịch nhanh và chính sác",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",ACB,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
Pfq0DJAHVduAVEbnnwOscw==,Apr'25,Offline,Ha Noi,MAF,Techcombank,Techcombank,Techcombank,10,"Giới thiệu vì thấy nhiều phòng giao dịch, mạng lưới rộng, chuyển tiền không bị lỗi giao dịch nhanh chóng nhiều ngươi sử dụng",9,"Chuyển tiền qua online không bị lỗi, giao dịch nhanh chóng, có nhiều dịch vụ trên app dễ sử dụng",5,5,5,5,4,4,I do not use this bank product,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,"An toàn, thẻ ghi nợ nhỏ gọn, màu sắc nhìn bắt mắt, tiện lợi quẹt thẻ mọi nơi",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,Branch,"Phòng giao dịch khang trang, rộng rãi thoáng mát, sạch sẽ, nhân viên giao dịch làm việc nhiệt tình phục vụ khách hàng một cách tốt nhát",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank
o6uYFFnKAk/muPxlgq2TlQ==,Apr'25,Offline,Ha Noi,AFF,"Vietcombank,MBBank",MBBank,MBBank,9,"Ngân hàng mb bank là ngân hàng nổi tiếng, có nhiều người dùng và giới thiệu, nhiều sản phẩm đa dạng chi nhánh rộng khắp",9,"App của mb này dễ dùng, và không bị lỗi sử dụng mượt mà",5,4,4,5,5,5,5,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Tiền gửi tiết kiệm lãi xuất cao, khi gửi luôn có các ưu đãi cho khách hàng thân thiết",4,5,Not use in recent 1 month,Not use in recent 1 month,5,4,Branch,"Chi nhánh nhiều nơi, nhân viên chi nhánh luôn am hiểu sản phẩm luôn tư vấn nhiệt tình cho khách hàng",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
jEaVWVPwirpMbRHe7hwRaQ==,Apr'25,Offline,Ho Chi Minh,MAF,MBBank,MBBank,MBBank,10,Thường xuyên có chương trình trúng thưởng khi gửi tiết kiệm tại MBbank,9,"Cho phép thực hiện hầu hết giao dịch tài chính. 
Thanh toán hàng ngày với thao tác đơn giản",5,4,4,5,5,5,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,5,4,Credit card,Thẻ tín dụng quốc tế đáp ứng tất cả nhu cầu chi tiêu mua sắm ăn uống giải trí,5,5,5,4,5,4,Fanpage,Có nhiều mã giảm giá khi mua sắm ăn uống và du lịch,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank
IWeACdeRlTPrCxHxvq4UPc/aKlYpZoEsrhy4ClRckhs=,Apr'25,Online,Ha Noi,MAF,"BIDV,MBBank,Techcombank,ACB","BIDV,ACB",ACB,8,Nhiệt tình hơn,8,Bố cục rõ ràng hơn,4,4,4,5,4,3,5,4,5,3,4,4,3,Bond/Funds,Cũng tạm được,4,3,4,5,4,3,Telesales,Cần cải thiện tốt hơn,BIDV,7,Chuyên nghiệp hơn,8,Nhanh hơn,5,5,4,4,4,4,4,4,4,4,5,4,4,Unsecured Loan/ Overdraft without Collateral,Lãi suất thấp,5,5,4,4,4,4,ATM,Nhanh và tiện lợi,"Techcombank,ACB,Vietcombank,BIDV,MBBank,MSB,Vietinbank",,,,,ACB,Techcombank,Vietinbank,BIDV,ACB,MSB,MB Bank,Vietcombank
jPorydHTdSeZ2zEkhp6Hwpt1XkFz0+ZYSLtPLRkJltQ=,Apr'25,Online,Ho Chi Minh,MAF,"Vietcombank,MBBank,Techcombank",MBBank,MBBank,9,"Miễn phí nhiều dịch vụ, thanh toán tiện lợi",9,ứng dụng tốt có nhiều lựa chọn thanh toán mua sắm,5,4,5,4,5,4,5,4,4,5,4,5,4,Secured Loan,sản phẩm vay an toàn và hiệu quả cao,5,4,5,5,5,4,Telesales,kênh bán hàng không còn được yêu thích nhất,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank,MB Bank
NbONDoJTNSoL0BQS00rq9QtSzwY00WDjR+42L9/VH8E=,Apr'25,Online,Ha Noi,MAF,"Techcombank,Vietcombank,BIDV",Techcombank,Techcombank,10,Uy tín tin cậy dịch vụ tốt mạng lưới rộng khắp,10,Ứng dụng an toàn bảo mật đầy đủ tính năng cần thiết,5,4,5,5,5,5,4,5,5,5,5,5,4,Credit card,"Thẻ dễ sử dụng được chấp nhận nhiều nơi, hạn mức cao",5,4,5,5,5,4,Telesales,Kênh bán hàng hoạt động hiệu quả,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietcombank,VPBank,Techcombank,Techcombank,Techcombank,Techcombank,MB Bank,Techcombank
QQdgkCvCtWQZlmIg5eCWUrAt9xEQi3SXtVO07Ua3LwE=,Apr'25,Online,Ha Noi,MAF,"VPBank,Techcombank,Vietcombank",VPBank,VPBank,9,Dịch vụ uy tín tin cậy đáp ứng tốt nhu cầu người dùng,10,Ứng dụng an toàn bảo mật hoạt động hiệu quả,5,5,4,5,5,5,5,4,5,5,5,5,4,Banca,Các gói bảo hiểm liên kết với những ưu đãi khác hàng hấp dẫn,5,5,4,5,5,4,Call Center,Tổng đài hoạt động 24/7 trả lời nhanh chóng giải quyết hiệu quả vướng mắc của khách hàng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Techcombank,VPBank,Techcombank,VPBank,VPBank,BIDV,Techcombank,Techcombank
hQbiRzztHlFxyVbgSiUiywJBNrBoKgRESswRnlJ05oU=,Apr'25,Online,Ho Chi Minh,MAF,"VPBank,Techcombank,Vietcombank",VPBank,VPBank,10,Sản phẩm dịch vụ an toàn tin cậy ưu đãi hấp dẫn lãi suất thích hợp,10,"Ứng dụng hoạt động an toàn bảo mật, dễ dàng thực hiện giao dịch nhanh chóng chính xác",5,5,5,4,5,5,5,5,5,5,4,5,4,Secured Loan,Thực hiện vay nhanh chóng với định giá trị hợp lý,5,5,4,5,5,4,Call Center,Tổng đài hoạt động hiệu quả giải quyết vướng mắc nhanh chóng chính xác,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,VPBank,Techcombank,Techcombank,Vietcombank,VPBank,VPBank,Vietcombank,VPBank
KxBwTqE1oL2Y/FrUfmVAoA7BbfO6Uy5r1MNyUECOy9A=,Apr'25,Online,Ha Noi,MAF,"Techcombank,BIDV,MBBank",MBBank,MBBank,10,Dịch vụ uy tín tin cậy mạng lưới rộng lớn lãi suất thích hợp,10,"Ứng dụng hoạt động an toàn hiệu quả, dễ dàng thực hiện giao dịch nhanh chóng",5,5,5,4,5,4,5,5,5,5,5,5,4,Debit,"Thẻ ghi nợ được chấp nhận rộng rãi thanh toán an toàn hiệu quả, hạn mức thẻ lớn",5,5,5,4,5,4,Fanpage,Trang Facebook hoạt động hiệu quả Cộng đồng Đông đảo dễ dàng tìm kiếm cũng như chia sẻ thông tin dịch vụ,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,VPBank,MB Bank,Techcombank,MB Bank,MB Bank,MB Bank,MB Bank
Zn3h8iGaD9d0MemZpj5Cjhso4Fw87kF1xdlEDr1nYz4=,Apr'25,Online,Ha Noi,MAF,"MBBank,VPBank,Techcombank",VPBank,VPBank,10,nhieu ưu dai,9,"ung dung de su dung, giao dien than thien",4,4,4,4,4,5,5,5,5,5,5,5,5,Banca,sư an toan,5,5,5,5,5,5,Telesales,ai cũng dễ tiếp cận,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,BIDV,MBBank,VPBank",,,,,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank
wLUO1NprJGOIjWpbk1qPQtG/6pyikvXIIxG1Sco5p2Q=,Apr'25,Online,Ha Noi,MAF,"MBBank,VPBank,Techcombank",VPBank,VPBank,10,dễ dàng sử dụng,9,ứng dụng tiện dùng,5,5,5,5,5,5,5,5,5,5,5,5,5,Banca,bảo đảm an toàn,4,4,4,4,4,4,Telesales,ai cũng có thể tiếp cận,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,BIDV,MBBank,VPBank",,,,,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank
WP8tGDNLKHiBD2YVJzVHKSZwfIC/ZEtrB85pNA6BbzGfB0zs/YaarB7/BaLrXPX4,Apr'25,Online,Ho Chi Minh,MAF,"BIDV,MBBank,VPBank,Techcombank,ACB,Vietcombank","Techcombank,Vietcombank",Vietcombank,10,"Nó phủ sôgs rộng, dịch vụ nhanh chóng, chuyển tiền tiện lợi",9,"Sử dụng tiẹn lợi, giao dịch nhanh chóng",4,5,5,4,5,4,5,4,5,4,4,3,3,Unsecured Loan/ Overdraft without Collateral,"No cũng như ngân hàng khác, không có gì nổi bật",5,5,5,4,4,4,ATM,"Giao dịch nhanh chóng, ít lỗi",Techcombank,9,"Nhanh chóng, tiện lợi, uy tín",10,"Giao dịch nhanh chóng, thao tác mượt mà, ít lỗi",4,4,4,5,5,4,5,4,5,4,4,3,3,Unsecured Loan/ Overdraft without Collateral,Không nổi bật hơn ngân hàng khác,4,4,5,4,5,4,Branch,"Nhân viên hỗ trợ hết mình, tiện lợi, thân thiện","Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,BIDV,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Techcombank,Techcombank
ZAkHTEdYgkSWVyNrQs5pnwwtmY8tUM5v1i29ZfVV74k1O/m/6JMverUIERkKaZHg,Apr'25,Online,Ha Noi,MAF,"MBBank,VPBank,Techcombank,ACB,Vietcombank","VPBank,ACB",ACB,10,"Ngân hàng lớn, uy tín, cung cấp nhiều dịch vụ, chất lượng chăm sóc khách hàng tốt",10,"App rất dễ dàng sử dụng, đầy đủ các tính năng, bảo mật",4,5,5,5,5,5,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Hạn mức hấp dẫn, hoàn tiền và điểm thưởng hấp dẫn",5,Not use in recent 1 month,5,4,5,4,Fanpage,Thường xuyên update thông tin về các chương trình hoặc cập nhật mới một cách hữu ích,VPBank,9,"Ngân hàng lớn uy tín, dịch vụ tốt",10,"Ứng dụng chạy mượt, dễ sử dụng và bảo mật",4,5,5,5,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,5,Debit,An toàn và bảo mật,5,Not use in recent 1 month,5,3,5,3,Fanpage,Quảng cáo và cập nhật các thông tin cần thiết,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,ACB,ACB,ACB,ACB,ACB,ACB,ACB,ACB
n2zXM51bBFp2GSDYWtCkz/sjKUr80P7UH0DFaWwsdUVmXsLAjc+BMDkY7UMAe0jl,Apr'25,Online,Ha Noi,MAF,"BIDV,Techcombank,Vietcombank",Techcombank,Techcombank,10,Dịch vụ tốt,9,Giai dịch nhanh chóng an toàn,4,5,4,4,5,4,4,4,5,4,3,3,3,Secured Loan,Giải ngân lâu,5,3,5,4,4,3,Telesales,Thiếu thu hút,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,MB Bank,Techcombank,Vietcombank,Techcombank,Techcombank,Techcombank,Techcombank,Techcombank
VjEsOlIBS/6oEzjIISIE+DWfC3R+NtzPY5zlp9eO/Ks=,Apr'25,Online,Ha Noi,MAF,"VPBank,Vietcombank",VPBank,VPBank,9,các sản phẩm ngân hàng vượt trội hiện đại,10,"ứng dụng ngân hàng di động có đầy đủ các sản phẩm, tiện ích mua sắm",5,5,5,4,5,5,5,5,4,5,5,5,4,Terms deposit,lãi suất tiết kiệm ở mức khá cao,4,5,4,5,5,4,Branch,chi nhánh còn chưa rộng khắp,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,None of above
W+Uh56EytHM/WKlxlmcxkG7wfkfsYVO46cVOvBmI4Xo=,Apr'25,Online,Ha Noi,MAF,"MBBank,VPBank,BIDV",VPBank,VPBank,10,"trải nghiệm sử dụng ngân hàng rất tốt. dịch vụ nhanh, chi nhánh hiện đại",9,ứng dụng di động dễ sử dụng thân thiện với người dùng,5,5,5,5,5,5,5,5,5,5,4,4,4,Secured Loan,các thủ tục vay dễ hiệu dễ thực hiện,5,4,5,5,4,4,Telesales,nhận được sự tư vấn các sản phẩm và dịch vụ tốt,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,Vietinbank",,,,,VPBank,VPBank,VPBank,MB Bank,BIDV,VPBank,VPBank,VPBank
aOBa7uqMN1LwfLJYw7rSQLPakZY/AyUt9N5OA1WAlvk=,Apr'25,Online,Ha Noi,MAF,"VPBank,Vietcombank",VPBank,VPBank,9,Ngân hàng hoạt động ổn định uy tín. chuyển nhận tiền nhanh chóng không lỗi,9,ứng dụng ngân hàng có đa dạng sản phẩm mua sắm thanh toán online,5,5,4,4,5,4,5,4,4,5,4,5,4,Secured Loan,thời gian thẩm định tài sản và giải ngân khá nhanh,5,5,4,5,4,4,ATM,có atm gần nhà tôi tiện giao dịch,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,VPBank,VPBank,VPBank,VPBank,Vietcombank,VPBank,VPBank,VPBank
XzeIs9bA5GCIRG2JxW6c/w==,Apr'25,Offline,Ha Noi,MAF,Vietcombank,Vietcombank,Vietcombank,8,Có thêm nhiều cây atm hơn. Nhân viên ngân hàng hỗ trợ khách nhiệt tình hơn,9,"Giao dịch nhanh chóng, có độ bảo mật thông tin cao",4,4,5,4,3,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Debit,Có thể thanh toán ở nhiều địa điểm mua sắm. Thanh toán nhanh và tiện lợi,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,5,4,Fanpage,Cung cấp nguồn thông tin đáng tín cậy và nhanh chóng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,Vietcombank,None of above
3ueaou979vtuyNscnF5+vA==,Apr'25,Offline,Ha Noi,MAF,VPBank,VPBank,VPBank,9,"Ngân hàng có nhiều loại hình dịch vụ,có nhiều trương trình hỗ trợ cho khách hàng.",9,"Ứng dụng dễ sử dụng,bảo mât thông tin cho khách hàng cao như hay đổi mật khẩu theo quy định.",5,4,5,5,4,4,4,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,Lãi xuất linh hoạt cho các khoản vay của tôi,5,3,3,3,5,3,Fanpage,Chưa phổ cập nhiều cho khách hàng biết hết các trương trình của ngân hàng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,Vietcombank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank,VPBank
KcDPXyAWZpEmd5KimVy1VA==,Apr'25,Offline,Ha Noi,MAF,"BIDV,MBBank",BIDV,BIDV,9,"Ap giao dịch online dễ sử dụng, Ngân hàng uy tín có nhiều người dùng.",9,Ứng dụng ngân hàng trên điện thoại di động ( mobile banking ) dễ sử dụng,4,4,4,4,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Lãi suất ổn định, lãi suất tiền gửi linh, kỳ hạn đa dạng cho khách lựa chọn",Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,4,ATM,"Giao dịch rút tiền nhanh chóng, ko bị lỗi.",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV,BIDV
YjbE5NZeuRIACAlKgBe6xg==,Apr'25,Offline,Ha Noi,AFF,MBBank,MBBank,MBBank,10,"Nhân viên chuyên nghiệp hiểu biết các sản phẩm và tư vấn cho khách hàng các gói sản phẩm đầu tư , tiết kiệm của ngân hàng",10,"Dễ dàng cài đặt và sử dụng mượt không bị nặng máy , dễ dàng nhận tiền và chuyển tiền nhanh chóng , có hướng dẫn và bảo vệ bằng Vân tay, khuôn mặt đảm bảo sự an toàn cao",5,5,4,5,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Terms deposit,"Có lãi xuất cao, bảo mật và trả lãi, gốc thông báo đúng hạn",Not use in recent 1 month,Not use in recent 1 month,5,Not use in recent 1 month,5,5,Call Center,"Nhân viên tổng đài nhẹ nhàng tư vấn dễ hiểu , bắt máy nhanh không để khách hàng chờ lâu",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",MB Bank,MB Bank,MB Bank,MB Bank,,,,,MB Bank,MB Bank,MB Bank,MB Bank
A40wCgUxPglBZ5QY5PfjcA==,Q1'25,Offline,Ha Noi,MAF,ACB,ACB,ACB,9,Nói chung dịch vụ ngân hàng acb cũng nâng cấp cải tiến về mật khẩu tốt,8,Vẫn biết là mật khẩu dài và nhiều kí tự là bảo mật cao. Nhưng ACB vẫn hơi dài,4,5,3,4,4,4,4,4,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Banca,Vì có nhiều quyền lợi,4,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,4,Branch,"Vị trí thuận tiện, chi nhánh phòng ốc đẹp bắt mắt. Nhân viên mặc đồng phục màu sắc xanh chuối , xanh lam, hiện đại trẻ trung",None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",,,,,ACB,ACB,ACB,ACB,ACB,ACB,ACB,ACB
jsUBZ2QHjfQTBfAnPvwFfw==,Q1'25,Offline,Ha Noi,AFF,Vietcombank,Vietcombank,Vietcombank,9,VCB là ngân hàng dc tín nhiệm và yên tâm khi sử dụng,9,Vì hiện đại tiện ích,4,4,4,4,4,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,I do not use this bank product,,,,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,,,,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Vietcombank,Vietcombank,Vietcombank,Vietcombank,,,,,Vietcombank,Vietcombank,Vietcombank,Vietcombank
XjzdosHjJULK2DO67zTa/Q==,Q1'25,Offline,Ha Noi,AFF,Techcombank,Techcombank,Techcombank,9,"Ngân hàng uy tín,giao dịch nhanh chóng chuyển tiền nhanh không mất phí giao dịch",10,"Các giao dịch chuyển tiền và thanh toán hoá đơn dễ dàng ,gủi tiết kiệm rút gốc rất link hoạt",5,4,5,5,4,I do not use this bank product,4,I do not use this bank product,5,I do not use this bank product,I do not use this bank product,I do not use this bank product,4,Credit card,"Miễn lãi đến 65 ngày,tích điểm đổi quà tại trung tâm thương mại và siêu thị",5,Not use in recent 1 month,Not use in recent 1 month,Not use in recent 1 month,5,5,ATM,Rut tiền không cần thẻ vật lý dễ dàng,None of the above,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Techcombank,ACB,Vietcombank,BIDV,MBBank,VPBank,MSB,Vietinbank",Techcombank,Techcombank,Techcombank,None of above,,,,,Techcombank,None of above,Techcombank,Techcombank
